soc_id,var_id,code,pref_name_for_society,title,category,description,name,climate_id,climate_code,climate_title
Sc16,EA202,NA,Ye'kuana,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,22.96793333,Mean value of monthly temperature across the year
Sc17,EA202,300,Piapoco,Population size,Population,NA,NA,AnnualMeanTemperature,24.81321405,Mean value of monthly temperature across the year
Sc18,EA202,15000,Ndyuka,Population size,Population,NA,NA,AnnualMeanTemperature,25.48530893,Mean value of monthly temperature across the year
Sc2,EA202,500,Pumé,Population size,Population,NA,NA,AnnualMeanTemperature,26.90384295,Mean value of monthly temperature across the year
Sc3,EA202,600,Barama River Carib,Population size,Population,NA,NA,AnnualMeanTemperature,22.09367481,Mean value of monthly temperature across the year
Sc4,EA202,5000,Guahibo,Population size,Population,NA,NA,AnnualMeanTemperature,24.42383966,Mean value of monthly temperature across the year
Sc5,EA202,NA,Wapishana,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,25.76788667,Mean value of monthly temperature across the year
Sc6,EA202,14000,Saramaccan,Population size,Population,NA,NA,AnnualMeanTemperature,25.16417264,Mean value of monthly temperature across the year
Sc7,EA202,NA,Yabarana,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,19.70901989,Mean value of monthly temperature across the year
Sc8,EA202,4000,Piaroa,Population size,Population,NA,NA,AnnualMeanTemperature,21.49745418,Mean value of monthly temperature across the year
Sc9,EA202,NA,Curripaco,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,21.49745418,Mean value of monthly temperature across the year
Sd1,EA202,1200,Munduruku,Population size,Population,NA,NA,AnnualMeanTemperature,24.75392663,Mean value of monthly temperature across the year
Sd2,EA202,147,Tapirapé,Population size,Population,NA,NA,AnnualMeanTemperature,25.05868119,Mean value of monthly temperature across the year
Sd3,EA202,240,Palikur,Population size,Population,NA,NA,AnnualMeanTemperature,24.01992748,Mean value of monthly temperature across the year
Sd4,EA202,50000,Guaica,Population size,Population,NA,NA,AnnualMeanTemperature,23.23966571,Mean value of monthly temperature across the year
Sd5,EA202,1400,Sateré Mawé,Population size,Population,NA,NA,AnnualMeanTemperature,24.83698322,Mean value of monthly temperature across the year
Sd6,EA202,5000,Shiriana,Population size,Population,NA,NA,AnnualMeanTemperature,21.44272949,Mean value of monthly temperature across the year
Sd7,EA202,180,Wai-wai,Population size,Population,NA,NA,AnnualMeanTemperature,23.81777701,Mean value of monthly temperature across the year
Sd8,EA202,2500,Sanema,Population size,Population,NA,NA,AnnualMeanTemperature,21.50898918,Mean value of monthly temperature across the year
Sd9,EA202,NA,Yanomami,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,23.23966571,Mean value of monthly temperature across the year
Se1,EA202,2000,Sirionó,Population size,Population,NA,NA,AnnualMeanTemperature,24.67523268,Mean value of monthly temperature across the year
Se10,EA202,NA,Cocama,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,22.70023207,Mean value of monthly temperature across the year
Se11,EA202,100,Chácobo,Population size,Population,NA,NA,AnnualMeanTemperature,26.42773728,Mean value of monthly temperature across the year
Se12,EA202,NA,Tucano,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,24.23790979,Mean value of monthly temperature across the year
Se2,EA202,3000,Ticuna,Population size,Population,NA,NA,AnnualMeanTemperature,24.57226547,Mean value of monthly temperature across the year
Se3,EA202,12600,Shuar,Population size,Population,NA,NA,AnnualMeanTemperature,20.98180557,Mean value of monthly temperature across the year
Se4,EA202,1000,Yagua,Population size,Population,NA,NA,AnnualMeanTemperature,24.56758894,Mean value of monthly temperature across the year
Se5,EA202,2500,Cubeo,Population size,Population,NA,NA,AnnualMeanTemperature,23.52865269,Mean value of monthly temperature across the year
Se6,EA202,15000,Witoto,Population size,Population,NA,NA,AnnualMeanTemperature,24.19936935,Mean value of monthly temperature across the year
Se7,EA202,NA,Camba,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,21.28437226,Mean value of monthly temperature across the year
Se8,EA202,NA,Amahuaca,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,24.64855453,Mean value of monthly temperature across the year
Se9,EA202,1200,Shipibo-Conibo,Population size,Population,NA,NA,AnnualMeanTemperature,23.21454754,Mean value of monthly temperature across the year
Sf1,EA202,1500000,Inca,Population size,Population,NA,NA,AnnualMeanTemperature,7.081621441,Mean value of monthly temperature across the year
Sf2,EA202,6e+05,Aymara,Population size,Population,NA,NA,AnnualMeanTemperature,4.154832433,Mean value of monthly temperature across the year
Sf3,EA202,1500,Chachi,Population size,Population,NA,NA,AnnualMeanTemperature,22.70023207,Mean value of monthly temperature across the year
Sf4,EA202,2000,U'wa,Population size,Population,NA,NA,AnnualMeanTemperature,17.50920291,Mean value of monthly temperature across the year
Sf5,EA202,NA,Páez,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,19.01929926,Mean value of monthly temperature across the year
Sf6,EA202,1e+06,Muisca,Population size,Population,NA,NA,AnnualMeanTemperature,20.78676186,Mean value of monthly temperature across the year
Sf7,EA202,5000,Asháninka,Population size,Population,NA,NA,AnnualMeanTemperature,22.49863094,Mean value of monthly temperature across the year
Sf8,EA202,450,Piro,Population size,Population,NA,NA,AnnualMeanTemperature,11.84102496,Mean value of monthly temperature across the year
Sf9,EA202,99,Uru,Population size,Population,NA,NA,AnnualMeanTemperature,4.154832433,Mean value of monthly temperature across the year
Sg1,EA202,2500,Yahgan,Population size,Population,NA,NA,AnnualMeanTemperature,4.040226215,Mean value of monthly temperature across the year
Sg2,EA202,NA,Mapuche,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,10.33971376,Mean value of monthly temperature across the year
Sg3,EA202,2000,Ona,Population size,Population,NA,NA,AnnualMeanTemperature,3.673220667,Mean value of monthly temperature across the year
Sg4,EA202,1400,Tehuelche,Population size,Population,NA,NA,AnnualMeanTemperature,5.156872632,Mean value of monthly temperature across the year
Sg5,EA202,200,Alacaluf,Population size,Population,NA,NA,AnnualMeanTemperature,5.833742621,Mean value of monthly temperature across the year
Sh1,EA202,20000,Wichí,Population size,Population,NA,NA,AnnualMeanTemperature,20.6013233,Mean value of monthly temperature across the year
Sh2,EA202,3000,Terena,Population size,Population,NA,NA,AnnualMeanTemperature,26.41677012,Mean value of monthly temperature across the year
Sh3,EA202,5000,Abipón,Population size,Population,NA,NA,AnnualMeanTemperature,20.46935368,Mean value of monthly temperature across the year
Sh4,EA202,150,Kadiwéu,Population size,Population,NA,NA,AnnualMeanTemperature,25.18428816,Mean value of monthly temperature across the year
Sh5,EA202,2500,Choroti,Population size,Population,NA,NA,AnnualMeanTemperature,25.00054367,Mean value of monthly temperature across the year
Sh6,EA202,NA,Chamacoco,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,27.07164879,Mean value of monthly temperature across the year
Sh7,EA202,NA,Guaraní,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,18.90192409,Mean value of monthly temperature across the year
Sh8,EA202,10000,Toba,Population size,Population,NA,NA,AnnualMeanTemperature,23.352928,Mean value of monthly temperature across the year
Sh9,EA202,NA,Lengua,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,25.06788413,Mean value of monthly temperature across the year
Si1,EA202,1000,Bororo,Population size,Population,NA,NA,AnnualMeanTemperature,25.32558359,Mean value of monthly temperature across the year
Si10,EA202,145,Kuikuru,Population size,Population,NA,NA,AnnualMeanTemperature,24.4736998,Mean value of monthly temperature across the year
Si2,EA202,NA,Trumai,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,24.89278821,Mean value of monthly temperature across the year
Si3,EA202,250,Bacairi,Population size,Population,NA,NA,AnnualMeanTemperature,24.55447598,Mean value of monthly temperature across the year
Si4,EA202,NA,Nambikwara,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,23.76828312,Mean value of monthly temperature across the year
Si5,EA202,110,Kamayurá,Population size,Population,NA,NA,AnnualMeanTemperature,24.49750805,Mean value of monthly temperature across the year
Si6,EA202,100,Guató,Population size,Population,NA,NA,AnnualMeanTemperature,27.09969947,Mean value of monthly temperature across the year
Si7,EA202,340,Paresi,Population size,Population,NA,NA,AnnualMeanTemperature,26.00719066,Mean value of monthly temperature across the year
Si8,EA202,100,Umotina,Population size,Population,NA,NA,AnnualMeanTemperature,26.22879281,Mean value of monthly temperature across the year
Si9,EA202,NA,Aweti,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,24.49750805,Mean value of monthly temperature across the year
Sj1,EA202,800,Carajá,Population size,Population,NA,NA,AnnualMeanTemperature,25.64519515,Mean value of monthly temperature across the year
Sj10,EA202,2000,Cayua,Population size,Population,NA,NA,AnnualMeanTemperature,20.36620928,Mean value of monthly temperature across the year
Sj11,EA202,NA,Shavante,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,25.06905708,Mean value of monthly temperature across the year
Sj2,EA202,2139,Sherente,Population size,Population,NA,NA,AnnualMeanTemperature,26.01899225,Mean value of monthly temperature across the year
Sj3,EA202,100,Aweikoma,Population size,Population,NA,NA,AnnualMeanTemperature,17.03586013,Mean value of monthly temperature across the year
Sj4,EA202,300,Canela,Population size,Population,NA,NA,AnnualMeanTemperature,25.34380107,Mean value of monthly temperature across the year
Sj5,EA202,5000,Aimoré,Population size,Population,NA,NA,AnnualMeanTemperature,20.9411307,Mean value of monthly temperature across the year
Sj6,EA202,2000,Tenetehara,Population size,Population,NA,NA,AnnualMeanTemperature,24.52469856,Mean value of monthly temperature across the year
Sj7,EA202,160,Apinaye,Population size,Population,NA,NA,AnnualMeanTemperature,24.65177344,Mean value of monthly temperature across the year
Sj8,EA202,NA,Tupinambá,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,23.79291324,Mean value of monthly temperature across the year
Sj9,EA202,NA,Kayapo,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,23.71749573,Mean value of monthly temperature across the year
ch12,EA202,1320000,Bashkir,Population size,Population,NA,NA,AnnualMeanTemperature,4.59519289,Mean value of monthly temperature across the year
ch13,EA202,10034,Besermyan,Population size,Population,NA,NA,AnnualMeanTemperature,3.29110376,Mean value of monthly temperature across the year
ch14,EA202,845000,Chuvash,Population size,Population,NA,NA,AnnualMeanTemperature,4.02812937,Mean value of monthly temperature across the year
ch15,EA202,1025000,Erzya Mordvins,Population size,Population,NA,NA,AnnualMeanTemperature,7.249733765,Mean value of monthly temperature across the year
ch16,EA202,350000,Estonians,Population size,Population,NA,NA,AnnualMeanTemperature,6.382864993,Mean value of monthly temperature across the year
ch17,EA202,36127,Gagauz,Population size,Population,NA,NA,AnnualMeanTemperature,13.93636069,Mean value of monthly temperature across the year
ch18,EA202,26137,Ingrians,Population size,Population,NA,NA,AnnualMeanTemperature,5.67997949,Mean value of monthly temperature across the year
ch19,EA202,208100,Karelians,Population size,Population,NA,NA,AnnualMeanTemperature,0.824553757,Mean value of monthly temperature across the year
ch20,EA202,675419,Kazan tatar,Population size,Population,NA,NA,AnnualMeanTemperature,5.531081404,Mean value of monthly temperature across the year
ch21,EA202,1312000,Latvians,Population size,Population,NA,NA,AnnualMeanTemperature,8.058242078,Mean value of monthly temperature across the year
ch22,EA202,800,Lithuanian Karaim,Population size,Population,NA,NA,AnnualMeanTemperature,8.631078594,Mean value of monthly temperature across the year
ch23,EA202,4499,Lithuanian Tatar,Population size,Population,NA,NA,AnnualMeanTemperature,8.337742868,Mean value of monthly temperature across the year
ch24,EA202,3000,Livs,Population size,Population,NA,NA,AnnualMeanTemperature,8.356578215,Mean value of monthly temperature across the year
ch25,EA202,921000,Moldovans,Population size,Population,NA,NA,AnnualMeanTemperature,12.39622862,Mean value of monthly temperature across the year
ch26,EA202,504000,Udmurt,Population size,Population,NA,NA,AnnualMeanTemperature,4.02812937,Mean value of monthly temperature across the year
ch27,EA202,32773,Veps,Population size,Population,NA,NA,AnnualMeanTemperature,3.065800149,Mean value of monthly temperature across the year
ch28,EA202,1000,Votes,Population size,Population,NA,NA,AnnualMeanTemperature,5.67997949,Mean value of monthly temperature across the year
ec12,EA202,500,Nganasan,Population size,Population,NA,NA,AnnualMeanTemperature,-14.78078659,Mean value of monthly temperature across the year
ec13,EA202,12000,Itelmen,Population size,Population,NA,NA,AnnualMeanTemperature,-3.525739811,Mean value of monthly temperature across the year
